"CO"	"DISTRICT"	"LEA ID"	"EXPENDITURES"	"CURRENT EXPENSE ADA"	"CURRENT EXPENSE PER ADA"	"LEA TYPE"	"YEAR"
"11494"	"49"	"Petaluma City Elementary/Joint Union High"	"40246"	"6.46134e+007"	"7233.46"	8932.57	"Comm admin"	2009
"11495"	"49"	"Santa Rosa Elementary/High, City of"	"40253"	"1.31021e+008"	"14689.7"	8919.22	"Comm admin"	2009
"11496"	"49"	"Alexander Valley Union Elementary"	"70599"	"1.46562e+006"	"125.91"	11640.2	"Elementary"	2009
"11497"	"49"	"West Sonoma County Union High"	"70607"	"1.89128e+007"	"2130.74"	8876.15	"High"	2009
"11498"	"49"	"Bellevue Union Elementary"	"70615"	"1.39974e+007"	"1682.02"	8321.81	"Elementary"	2009
"11499"	"49"	"Bennett Valley Union Elementary"	"70623"	"6.35061e+006"	"919.35"	6907.72	"Elementary"	2009
"11500"	"49"	"Cinnabar Elementary"	"70649"	"1.83543e+006"	"185.43"	9898.23	"Elementary"	2009
"11501"	"49"	"Cloverdale Unified"	"70656"	"1.25762e+007"	"1431.59"	8784.76	"Unified"	2009
"11502"	"49"	"Dunham Elementary"	"70672"	"1.27908e+006"	"174.08"	7347.67	"Elementary"	2009
"11503"	"49"	"Forestville Union Elementary"	"70680"	"3.37078e+006"	"411.37"	8194.04	"Elementary"	2009
"11504"	"49"	"Fort Ross Elementary"	"70698"	"647772"	"37.83"	17123.2	"Elementary"	2009
"11505"	"49"	"Geyserville Unified"	"70706"	"2.9775e+006"	"238.99"	12458.7	"Unified"	2009
"11506"	"49"	"Gravenstein Union Elementary"	"70714"	"3.84799e+006"	"593.95"	6478.64	"Elementary"	2009
"11507"	"49"	"Guerneville Elementary"	"70722"	"2.63353e+006"	"280.49"	9389.05	"Elementary"	2009
"11508"	"49"	"Harmony Union Elementary"	"70730"	"2.55673e+006"	"225.21"	11352.6	"Elementary"	2009
"11509"	"49"	"Horicon Elementary"	"70763"	"1.33102e+006"	"66.1"	20136.4	"Elementary"	2009
"11510"	"49"	"Kenwood Elementary"	"70789"	"1.88407e+006"	"142.22"	13247.6	"Elementary"	2009
"11511"	"49"	"Liberty Elementary"	"70797"	"1.54547e+006"	"193.42"	7990.24	"Elementary"	2009
"11512"	"49"	"Mark West Union Elementary"	"70805"	"9.6877e+006"	"1268.15"	7639.24	"Elementary"	2009
"11513"	"49"	"Monte Rio Union Elementary"	"70813"	"1.27737e+006"	"89.45"	14280.2	"Elementary"	2009
"11514"	"49"	"Montgomery Elementary"	"70821"	"566628"	"34.26"	16539.1	"Elementary"	2009
"11515"	"49"	"Oak Grove Union Elementary"	"70839"	"5.85091e+006"	"787.78"	7427.09	"Elementary"	2009
"11516"	"49"	"Old Adobe Union Elementary"	"70847"	"1.36553e+007"	"1691.18"	8074.44	"Elementary"	2009
"11517"	"49"	"Piner-Olivet Union Elementary"	"70870"	"9.42062e+006"	"1271.94"	7406.5	"Elementary"	2009
"11518"	"49"	"Kashia Elementary"	"70888"	"308323"	"9.03"	34144.3	"Elementary"	2009
"11519"	"49"	"Rincon Valley Union Elementary"	"70896"	"2.2126e+007"	"2796.12"	7913.12	"Elementary"	2009
"11520"	"49"	"Roseland Elementary"	"70904"	"1.46873e+007"	"1460.12"	10058.9	"Elementary"	2009
"11521"	"49"	"Sebastopol Union Elementary"	"70938"	"6.40125e+006"	"726.66"	8809.14	"Elementary"	2009
"11522"	"49"	"Sonoma Valley Unified"	"70953"	"3.75865e+007"	"4003.29"	9388.9	"Unified"	2009
"11523"	"49"	"Twin Hills Union Elementary"	"70961"	"4.41954e+006"	"593.02"	7452.6	"Elementary"	2009
"11524"	"49"	"Two Rock Union Elementary"	"70979"	"1.85024e+006"	"177.8"	10406.3	"Elementary"	2009
"11525"	"49"	"Waugh Elementary"	"70995"	"6.79488e+006"	"894.05"	7600.11	"Elementary"	2009
"11526"	"49"	"West Side Union Elementary"	"71001"	"1.24649e+006"	"161.31"	7727.28	"Elementary"	2009
"11527"	"49"	"Wilmar Union Elementary"	"71019"	"1.64014e+006"	"197.77"	8293.19	"Elementary"	2009
"11528"	"49"	"Wright Elementary"	"71035"	"1.14025e+007"	"1418.3"	8039.57	"Elementary"	2009
"11529"	"49"	"Cotati-Rohnert Park Unified"	"73882"	"4.91361e+007"	"5842.36"	8410.31	"Unified"	2009
"11530"	"49"	"Windsor Unified"	"75358"	"3.96252e+007"	"5057.14"	7835.5	"Unified"	2009
"11531"	"49"	"Healdsburg Unified"	"75390"	"1.7174e+007"	"1949.55"	8809.23	"Unified"	2009
"11532"	"50"	"Modesto City Schools"	"40717"	"2.31943e+008"	"28221.7"	8218.62	"Comm admin"	2009
"11533"	"50"	"Ceres Unified"	"71043"	"8.48538e+007"	"10740.2"	7900.59	"Unified"	2009
"11534"	"50"	"Chatom Union Elementary"	"71050"	"5.18371e+006"	"654.65"	7918.29	"Elementary"	2009
"11535"	"50"	"Denair Unified"	"71068"	"1.03388e+007"	"1188.32"	8700.33	"Unified"	2009
"11536"	"50"	"Empire Union Elementary"	"71076"	"2.28498e+007"	"2891.83"	7901.5	"Elementary"	2009
"11537"	"50"	"Gratton Elementary"	"71084"	"896274"	"119.95"	7472.07	"Elementary"	2009
"11538"	"50"	"Hart-Ransom Union Elementary"	"71092"	"5.04311e+006"	"687.08"	7339.92	"Elementary"	2009
"11539"	"50"	"Hickman Elementary"	"71100"	"6.59806e+006"	"1065.65"	6191.58	"Elementary"	2009
"11540"	"50"	"Keyes Union Elementary"	"71134"	"5.9966e+006"	"726.47"	8254.44	"Elementary"	2009
"11541"	"50"	"Knights Ferry Elementary"	"71142"	"997681"	"127.47"	7826.79	"Elementary"	2009
"11542"	"50"	"La Grange Elementary"	"71159"	"236980"	"13.27"	17858.3	"Elementary"	2009
"11543"	"50"	"Paradise Elementary"	"71209"	"1.35021e+006"	"174.13"	7754.06	"Elementary"	2009
"11544"	"50"	"Patterson Joint Unified"	"71217"	"3.81125e+007"	"5117.53"	7447.44	"Unified"	2009
"11545"	"50"	"Roberts Ferry Union Elementary"	"71233"	"1.04131e+006"	"117.02"	8898.58	"Elementary"	2009
"11546"	"50"	"Salida Union Elementary"	"71266"	"2.15114e+007"	"2756.57"	7803.69	"Elementary"	2009
"11547"	"50"	"Shiloh Elementary"	"71274"	"1.06441e+006"	"128.67"	8272.4	"Elementary"	2009
"11548"	"50"	"Stanislaus Union Elementary"	"71282"	"2.22886e+007"	"3031.28"	7352.85	"Elementary"	2009
"11549"	"50"	"Sylvan Union Elementary"	"71290"	"5.48354e+007"	"7773.59"	7054.07	"Elementary"	2009
"11550"	"50"	"Valley Home Joint Elementary"	"71324"	"1.27557e+006"	"149.36"	8540.24	"Elementary"	2009
"11551"	"50"	"Newman-Crows Landing Unified"	"73601"	"1.9197e+007"	"2584.12"	7428.84	"Unified"	2009
"11552"	"50"	"Hughson Unified"	"75549"	"1.61282e+007"	"2070.17"	7790.75	"Unified"	2009
"11553"	"50"	"Riverbank Unified"	"75556"	"2.2347e+007"	"2347.21"	9520.67	"Unified"	2009
"11554"	"50"	"Oakdale Joint Unified"	"75564"	"3.68292e+007"	"4999.44"	7366.66	"Unified"	2009
"11555"	"50"	"Waterford Unified"	"75572"	"1.56826e+007"	"1767.91"	8870.73	"Unified"	2009
"11556"	"50"	"Turlock Unified"	"75739"	"1.01515e+008"	"12915.5"	7859.92	"Unified"	2009
"11557"	"51"	"Brittan Elementary"	"71357"	"3.36981e+006"	"455.22"	7402.6	"Elementary"	2009
"11558"	"51"	"Browns Elementary"	"71365"	"1.11463e+006"	"163.81"	6804.44	"Elementary"	2009
"11559"	"51"	"East Nicolaus Joint Union High"	"71373"	"2.98464e+006"	"317.61"	9397.18	"High"	2009
"11560"	"51"	"Franklin Elementary"	"71381"	"2.64274e+006"	"448.94"	5886.62	"Elementary"	2009
"11561"	"51"	"Live Oak Unified"	"71399"	"1.3678e+007"	"1766"	7745.2	"Unified"	2009
"11562"	"51"	"Marcum-Illinois Union Elementary"	"71407"	"1.4065e+006"	"141.48"	9941.31	"Elementary"	2009
"11563"	"51"	"Meridian Elementary"	"71415"	"594486"	"79.56"	7472.17	"Elementary"	2009
"11564"	"51"	"Nuestro Elementary"	"71423"	"925319"	"114.76"	8063.08	"Elementary"	2009
"11565"	"51"	"Pleasant Grove Joint Union Elementary"	"71431"	"1.08271e+006"	"163.92"	6605.1	"Elementary"	2009
"11566"	"51"	"Sutter Union High"	"71449"	"5.21503e+006"	"663.79"	7856.44	"High"	2009
"11567"	"51"	"Winship-Robbins School District"	"71456"	"1.36232e+006"	"176.59"	7714.61	"Elementary"	2009
"11568"	"51"	"Yuba City Unified"	"71464"	"8.60821e+007"	"11989.3"	7179.91	"Unified"	2009
"11569"	"52"	"Antelope Elementary"	"71472"	"4.51081e+006"	"593.91"	7595.11	"Elementary"	2009
"11570"	"52"	"Bend Elementary"	"71480"	"605971"	"63.14"	9597.26	"Elementary"	2009
"11571"	"52"	"Corning Union Elementary"	"71498"	"1.43104e+007"	"1811.18"	7901.17	"Elementary"	2009
"11572"	"52"	"Corning Union High"	"71506"	"8.93745e+006"	"992.9"	9001.36	"High"	2009
"11573"	"52"	"Elkins Elementary"	"71514"	"226223"	"10.38"	21794.1	"Elementary"	2009
"11574"	"52"	"Evergreen Union Elementary"	"71522"	"6.57184e+006"	"919.56"	7146.73	"Elementary"	2009
"11575"	"52"	"Flournoy Union Elementary"	"71530"	"328299"	"34.94"	9396.08	"Elementary"	2009
"11576"	"52"	"Gerber Union Elementary"	"71548"	"3.11954e+006"	"385.55"	8091.15	"Elementary"	2009
"11577"	"52"	"Kirkwood Elementary"	"71555"	"552629"	"81.3"	6797.4	"Elementary"	2009
"11578"	"52"	"Lassen View Union Elementary"	"71563"	"2.46271e+006"	"299.54"	8221.64	"Elementary"	2009
"11579"	"52"	"Los Molinos Unified"	"71571"	"5.23224e+006"	"545.56"	9590.58	"Unified"	2009
"11580"	"52"	"Manton Joint Union Elementary"	"71589"	"440660"	"29.66"	14857.1	"Elementary"	2009
"11581"	"52"	"Mineral Elementary"	"71605"	"308972"	"6.44"	47977.1	"Elementary"	2009
"11582"	"52"	"Plum Valley Elementary"	"71613"	"339402"	"18.37"	18475.9	"Elementary"	2009
"11583"	"52"	"Red Bluff Union Elementary"	"71621"	"1.71757e+007"	"2039.24"	8422.61	"Elementary"	2009
"11584"	"52"	"Red Bluff Joint Union High"	"71639"	"1.49059e+007"	"1705.62"	8739.28	"High"	2009
"11585"	"52"	"Reeds Creek Elementary"	"71647"	"1.08918e+006"	"140.94"	7727.96	"Elementary"	2009
"11586"	"52"	"Richfield Elementary"	"71654"	"1.75547e+006"	"246.84"	7111.78	"Elementary"	2009
"11587"	"53"	"Burnt Ranch Elementary"	"71662"	"1.03125e+006"	"93.75"	11000	"Elementary"	2009
"11588"	"53"	"Coffee Creek Elementary"	"71670"	"247417"	"10.92"	22657.2	"Elementary"	2009
"11589"	"53"	"Cox Bar Elementary"	"71688"	"326595"	"12.27"	26617.4	"Elementary"	2009
"11590"	"53"	"Douglas City Elementary"	"71696"	"1.21618e+006"	"113.39"	10725.6	"Elementary"	2009
"11591"	"53"	"Junction City Elementary"	"71738"	"860868"	"77.81"	11063.7	"Elementary"	2009
"11592"	"53"	"Lewiston Elementary"	"71746"	"886122"	"67.4"	13147.2	"Elementary"	2009
"11593"	"53"	"Trinity Center Elementary"	"71761"	"303019"	"14.28"	21219.8	"Elementary"	2009
"11594"	"53"	"Southern Trinity Joint Unified"	"73833"	"2.16769e+006"	"114.55"	18923.6	"Unified"	2009
"11595"	"53"	"Mountain Valley Unified"	"75028"	"4.08429e+006"	"323.39"	12629.6	"Unified"	2009
"11596"	"53"	"Trinity Alps Unified"	"76513"	"7.25916e+006"	"700.32"	10365.5	"Unified"	2009
"11597"	"54"	"Allensworth Elementary"	"71795"	"766410"	"75.29"	10179.4	"Elementary"	2009
"11598"	"54"	"Alpaugh Unified"	"71803"	"3.26537e+006"	"303.74"	10750.5	"Unified"	2009
"11599"	"54"	"Alta Vista Elementary"	"71811"	"3.74945e+006"	"483.95"	7747.61	"Elementary"	2009
"11600"	"54"	"Buena Vista Elementary"	"71829"	"1.38537e+006"	"179.67"	7710.66	"Elementary"	2009
"11601"	"54"	"Burton Elementary"	"71837"	"2.12729e+007"	"2749.41"	7737.24	"Elementary"	2009
"11602"	"54"	"Citrus South Tule Elementary"	"71845"	"527917"	"42.64"	12380.8	"Elementary"	2009
"11603"	"54"	"Columbine Elementary"	"71852"	"1.32243e+006"	"197.03"	6711.8	"Elementary"	2009
"11604"	"54"	"Cutler-Orosi Joint Unified"	"71860"	"3.55666e+007"	"3973.9"	8950.05	"Unified"	2009
"11605"	"54"	"Ducor Union Elementary"	"71894"	"1.40863e+006"	"173.42"	8122.67	"Elementary"	2009
"11606"	"54"	"Earlimart Elementary"	"71902"	"1.74666e+007"	"1919.62"	9098.98	"Elementary"	2009
"11607"	"54"	"Exeter Union Elementary"	"71910"	"1.34037e+007"	"1913.42"	7005.1	"Elementary"	2009
"11608"	"54"	"Exeter Union High"	"71928"	"8.69196e+006"	"1079.27"	8053.56	"High"	2009
"11609"	"54"	"Hope Elementary"	"71944"	"949427"	"130.7"	7264.17	"Elementary"	2009
"11610"	"54"	"Hot Springs Elementary"	"71951"	"458268"	"18.95"	24183	"Elementary"	2009
"11611"	"54"	"Kings River Union Elementary"	"71969"	"4.259e+006"	"487.14"	8742.87	"Elementary"	2009
"11612"	"54"	"Liberty Elementary"	"71985"	"1.83562e+006"	"256.1"	7167.59	"Elementary"	2009
"11613"	"54"	"Lindsay Unified"	"71993"	"3.22677e+007"	"3900.65"	8272.39	"Unified"	2009
"11614"	"54"	"Monson-Sultana Joint Union Elementary"	"72009"	"3.25614e+006"	"404.99"	8040.05	"Elementary"	2009
"11615"	"54"	"Oak Valley Union Elementary"	"72017"	"2.76884e+006"	"407.18"	6800.04	"Elementary"	2009
"11616"	"54"	"Outside Creek Elementary"	"72025"	"845221"	"117.38"	7200.72	"Elementary"	2009
"11617"	"54"	"Palo Verde Union Elementary"	"72033"	"4.05276e+006"	"553.61"	7320.61	"Elementary"	2009
"11618"	"54"	"Pixley Union Elementary"	"72041"	"7.04851e+006"	"956.8"	7366.75	"Elementary"	2009
"11619"	"54"	"Pleasant View Elementary"	"72058"	"4.34905e+006"	"528.61"	8227.33	"Elementary"	2009
"11620"	"54"	"Richgrove Elementary"	"72082"	"7.59708e+006"	"690.75"	10998.3	"Elementary"	2009
"11621"	"54"	"Rockford Elementary"	"72090"	"2.50342e+006"	"329.49"	7597.85	"Elementary"	2009
"11622"	"54"	"Saucelito Elementary"	"72108"	"691901"	"79.01"	8757.13	"Elementary"	2009
"11623"	"54"	"Sequoia Union Elementary"	"72116"	"2.19326e+006"	"346.79"	6324.47	"Elementary"	2009
"11624"	"54"	"Springville Union Elementary"	"72132"	"2.60999e+006"	"340.33"	7668.99	"Elementary"	2009
"11625"	"54"	"Stone Corral Elementary"	"72140"	"927414"	"130.77"	7091.95	"Elementary"	2009
"11626"	"54"	"Strathmore Union Elementary"	"72157"	"5.80777e+006"	"763.52"	7606.57	"Elementary"	2009
"11627"	"54"	"Sundale Union Elementary"	"72173"	"5.08786e+006"	"697.32"	7296.3	"Elementary"	2009
"11628"	"54"	"Sunnyside Union Elementary"	"72181"	"3.11786e+006"	"396.07"	7872	"Elementary"	2009
"11629"	"54"	"Terra Bella Union Elementary"	"72199"	"7.57254e+006"	"878.08"	8623.98	"Elementary"	2009
"11630"	"54"	"Three Rivers Union Elementary"	"72207"	"1.02149e+006"	"146.81"	6957.89	"Elementary"	2009
"11631"	"54"	"Tipton Elementary"	"72215"	"4.78785e+006"	"581.81"	8229.24	"Elementary"	2009
"11632"	"54"	"Traver Joint Elementary"	"72223"	"1.80714e+006"	"185.1"	9763.03	"Elementary"	2009
"11633"	"54"	"Tulare City Elementary"	"72231"	"6.29638e+007"	"8776.23"	7174.35	"Elementary"	2009
"11634"	"54"	"Tulare Joint Union High"	"72249"	"4.39156e+007"	"4635.66"	9473.44	"High"	2009
"11635"	"54"	"Visalia Unified"	"72256"	"1.89514e+008"	"25512.5"	7428.28	"Unified"	2009
"11636"	"54"	"Waukena Joint Union Elementary"	"72264"	"1.56172e+006"	"257.13"	6073.65	"Elementary"	2009
"11637"	"54"	"Woodlake Union Elementary"	"72272"	"1.32014e+007"	"1499.86"	8801.74	"Elementary"	2009
"11638"	"54"	"Woodlake Union High"	"72280"	"7.09189e+006"	"748.87"	9470.12	"High"	2009
"11639"	"54"	"Woodville Union Elementary"	"72298"	"4.53863e+006"	"541.08"	8388.09	"Elementary"	2009
"11640"	"54"	"Farmersville Unified"	"75325"	"2.25424e+007"	"2444.03"	9223.47	"Unified"	2009
"11641"	"54"	"Porterville Unified"	"75523"	"1.03665e+008"	"12104.5"	8564.24	"Unified"	2009
"11642"	"54"	"Dinuba Unified"	"75531"	"4.71408e+007"	"5599.9"	8418.15	"Unified"	2009
"11643"	"55"	"Belleview Elementary"	"72306"	"1.03975e+006"	"112.8"	9217.61	"Elementary"	2009
"11644"	"55"	"Columbia Union Elementary"	"72348"	"4.36484e+006"	"553.86"	7880.76	"Elementary"	2009
"11645"	"55"	"Curtis Creek Elementary"	"72355"	"3.9674e+006"	"523.89"	7572.96	"Elementary"	2009
"11646"	"55"	"Jamestown Elementary"	"72363"	"3.76768e+006"	"410.54"	9177.37	"Elementary"	2009
"11647"	"55"	"Sonora Elementary"	"72371"	"5.06398e+006"	"704.86"	7184.38	"Elementary"	2009
"11648"	"55"	"Sonora Union High"	"72389"	"1.14914e+007"	"1230.54"	9338.49	"High"	2009
"11649"	"55"	"Soulsbyville Elementary"	"72397"	"3.67799e+006"	"508.68"	7230.46	"Elementary"	2009
"11650"	"55"	"Summerville Elementary"	"72405"	"2.93602e+006"	"358.92"	8180.16	"Elementary"	2009
"11651"	"55"	"Summerville Union High"	"72413"	"5.29507e+006"	"470.01"	11265.9	"High"	2009
"11652"	"55"	"Twain Harte-Long Barn Union Elementary"	"72421"	"2.93385e+006"	"301.89"	9718.28	"Elementary"	2009
"11653"	"55"	"Big Oak Flat-Groveland Unified"	"75184"	"5.07378e+006"	"411.41"	12332.7	"Unified"	2009
"11654"	"56"	"Briggs Elementary"	"72447"	"3.22846e+006"	"491.63"	6566.85	"Elementary"	2009
"11655"	"56"	"Fillmore Unified"	"72454"	"2.86945e+007"	"3629.15"	7906.68	"Unified"	2009
"11656"	"56"	"Hueneme Elementary"	"72462"	"6.0892e+007"	"7730.83"	7876.51	"Elementary"	2009
"11657"	"56"	"Mesa Union Elementary"	"72470"	"4.37291e+006"	"574.11"	7616.86	"Elementary"	2009
"11658"	"56"	"Mupu Elementary"	"72504"	"881227"	"130.36"	6759.95	"Elementary"	2009
"11659"	"56"	"Ocean View Elementary"	"72512"	"1.89218e+007"	"2436.53"	7765.89	"Elementary"	2009
"11660"	"56"	"Ojai Unified"	"72520"	"2.27537e+007"	"2815.25"	8082.29	"Unified"	2009
"11661"	"56"	"Oxnard Elementary"	"72538"	"1.20917e+008"	"15006.6"	8057.55	"Elementary"	2009
"11662"	"56"	"Oxnard Union High"	"72546"	"1.20172e+008"	"14865.3"	8084.04	"High"	2009
"11663"	"56"	"Pleasant Valley School"	"72553"	"4.46592e+007"	"6231.12"	7167.13	"Elementary"	2009
"11664"	"56"	"Rio Elementary"	"72561"	"3.21431e+007"	"4238.74"	7583.18	"Elementary"	2009
"11665"	"56"	"Santa Clara Elementary"	"72579"	"460118"	"54.21"	8487.7	"Elementary"	2009
"11666"	"56"	"Santa Paula Elementary"	"72587"	"3.11785e+007"	"3516.12"	8867.31	"Elementary"	2009
"11667"	"56"	"Santa Paula Union High"	"72595"	"1.21227e+007"	"1476.93"	8208.02	"High"	2009
"11668"	"56"	"Simi Valley Unified"	"72603"	"1.41854e+008"	"19431"	7300.36	"Unified"	2009
"11669"	"56"	"Somis Union Elementary"	"72611"	"2.41229e+006"	"305.4"	7898.78	"Elementary"	2009
"11670"	"56"	"Ventura Unified"	"72652"	"1.31097e+008"	"16690.2"	7854.71	"Unified"	2009
"11671"	"56"	"Conejo Valley Unified"	"73759"	"1.56588e+008"	"20370.6"	7686.97	"Unified"	2009
"11672"	"56"	"Oak Park Unified"	"73874"	"3.00709e+007"	"3690.48"	8148.23	"Unified"	2009
"11673"	"56"	"Moorpark Unified"	"73940"	"5.14408e+007"	"6970"	7380.32	"Unified"	2009
"11674"	"57"	"Davis Joint Unified"	"72678"	"6.57793e+007"	"7750.74"	8486.84	"Unified"	2009
"11675"	"57"	"Esparto Unified"	"72686"	"8.11056e+006"	"1003.57"	8081.7	"Unified"	2009
"11676"	"57"	"Washington Unified"	"72694"	"5.41724e+007"	"6792.52"	7975.31	"Unified"	2009
"11677"	"57"	"Winters Joint Unified"	"72702"	"1.30438e+007"	"1591.1"	8198.01	"Unified"	2009
"11678"	"57"	"Woodland Joint Unified"	"72710"	"7.58249e+007"	"9916.53"	7646.31	"Unified"	2009
"11679"	"58"	"Camptonville Elementary"	"72728"	"729822"	"43.04"	16956.8	"Elementary"	2009
"11680"	"58"	"Marysville Joint Unified"	"72736"	"7.39579e+007"	"9343.21"	7915.68	"Unified"	2009
"11681"	"58"	"Plumas Lake Elementary"	"72744"	"7.14107e+006"	"1023.66"	6976.01	"Elementary"	2009
"11682"	"58"	"Wheatland Elementary"	"72751"	"1.12481e+007"	"1075.23"	10461.1	"Elementary"	2009
"11683"	"58"	"Wheatland Union High"	"72769"	"5.74737e+006"	"685.99"	8378.21	"High"	2009
"11684"	NA	"STATEWIDE TOTALS"	NA	"4.72056e+010"	"5.58533e+006"	8451.7	NA	2009
"11685"	"01"	"Alameda City Unified"	"61119"	"7.56682e+007"	"8897.79"	8504.16	"Unified"	2010
"11686"	"01"	"Albany City Unified"	"61127"	"3.25628e+007"	"3718.22"	8757.64	"Unified"	2010
"11687"	"01"	"Berkeley Unified"	"61143"	"1.08818e+008"	"8893.56"	12235.6	"Unified"	2010
"11688"	"01"	"Castro Valley Unified"	"61150"	"6.36101e+007"	"8725.23"	7290.37	"Unified"	2010
"11689"	"01"	"Emery Unified"	"61168"	"1.036e+007"	"728.24"	14226.1	"Unified"	2010
"11690"	"01"	"Fremont Unified"	"61176"	"2.29092e+008"	"31362.2"	7304.69	"Unified"	2010
"11691"	"01"	"Hayward Unified"	"61192"	"1.70667e+008"	"19414.7"	8790.65	"Unified"	2010
"11692"	"01"	"Livermore Valley Joint Unified"	"61200"	"9.80242e+007"	"12274"	7986.29	"Unified"	2010
"11693"	"01"	"Mountain House Elementary"	"61218"	"443802"	"45.64"	9723.98	"Elementary"	2010
"11694"	"01"	"Newark Unified"	"61234"	"4.96624e+007"	"6406.29"	7752.14	"Unified"	2010
"11695"	"01"	"New Haven Unified"	"61242"	"1.01334e+008"	"12423.6"	8156.58	"Unified"	2010
"11696"	"01"	"Oakland Unified"	"61259"	"3.83405e+008"	"36227.9"	10583.1	"Unified"	2010
"11697"	"01"	"Piedmont City Unified"	"61275"	"2.80351e+007"	"2492.56"	11247.5	"Unified"	2010
"11698"	"01"	"San Leandro Unified"	"61291"	"6.35609e+007"	"8401.53"	7565.4	"Unified"	2010
"11699"	"01"	"San Lorenzo Unified"	"61309"	"8.06798e+007"	"10481.8"	7697.13	"Unified"	2010
"11700"	"01"	"Dublin Unified"	"75093"	"4.78542e+007"	"6056.97"	7900.68	"Unified"	2010
"11701"	"01"	"Pleasanton Unified"	"75101"	"1.0925e+008"	"14483.9"	7542.9	"Unified"	2010
"11702"	"01"	"Sunol Glen Unified"	"75119"	"1.85801e+006"	"255.34"	7276.63	"Unified"	2010
"11703"	"02"	"Alpine County Unified"	"61333"	"2.79436e+006"	"82.82"	33740.2	"Unified"	2010
"11704"	"03"	"Amador County Unified"	"73981"	"2.42168e+007"	"3789.67"	6390.21	"Unified"	2010
"11705"	"04"	"Bangor Union Elementary"	"61382"	"1.15371e+006"	"115.2"	10014.8	"Elementary"	2010
"11706"	"04"	"Biggs Unified"	"61408"	"4.98115e+006"	"525.69"	9475.45	"Unified"	2010
"11707"	"04"	"Chico Unified"	"61424"	"9.46424e+007"	"11590.4"	8165.6	"Unified"	2010
"11708"	"04"	"Durham Unified"	"61432"	"7.55774e+006"	"987.59"	7652.71	"Unified"	2010
"11709"	"04"	"Feather Falls Union Elementary"	"61440"	"373746"	"16.12"	23185.2	"Elementary"	2010
"11710"	"04"	"Golden Feather Union Elementary"	"61457"	"1.23726e+006"	"107.23"	11538.4	"Elementary"	2010
"11711"	"04"	"Manzanita Elementary"	"61499"	"2.07555e+006"	"276.55"	7505.16	"Elementary"	2010
"11712"	"04"	"Oroville City Elementary"	"61507"	"2.1171e+007"	"2474.09"	8557.09	"Elementary"	2010
"11713"	"04"	"Oroville Union High"	"61515"	"2.06055e+007"	"2432.98"	8469.23	"High"	2010
"11714"	"04"	"Palermo Union Elementary"	"61523"	"1.07604e+007"	"1268.31"	8484.06	"Elementary"	2010
"11715"	"04"	"Paradise Unified"	"61531"	"3.01745e+007"	"3347.3"	9014.57	"Unified"	2010
"11716"	"04"	"Thermalito Union Elementary"	"61549"	"1.12604e+007"	"1234.35"	9122.5	"Elementary"	2010
"11717"	"04"	"Pioneer Union Elementary"	"73379"	"1.12263e+006"	"73.17"	15342.8	"Elementary"	2010
"11718"	"04"	"Gridley Unified"	"75507"	"1.52958e+007"	"1969.42"	7766.67	"Unified"	2010
"11719"	"05"	"Bret Harte Union High"	"61556"	"1.01857e+007"	"760.59"	13391.9	"High"	2010
"11720"	"05"	"Calaveras Unified"	"61564"	"2.33703e+007"	"3179.67"	7349.93	"Unified"	2010
"11721"	"05"	"Mark Twain Union Elementary"	"61572"	"4.82202e+006"	"741.44"	6503.59	"Elementary"	2010
"11722"	"05"	"Vallecito Union Elementary"	"61580"	"6.63132e+006"	"653.86"	10141.8	"Elementary"	2010
"11723"	"06"	"Colusa Unified"	"61598"	"9.94558e+006"	"1314.78"	7564.45	"Unified"	2010
"11724"	"06"	"Maxwell Unified"	"61606"	"3.47037e+006"	"377.21"	9200.1	"Unified"	2010
"11725"	"06"	"Pierce Joint Unified"	"61614"	"9.10315e+006"	"1266.49"	7187.7	"Unified"	2010
"11726"	"06"	"Williams Unified"	"61622"	"8.09399e+006"	"1217.73"	6646.79	"Unified"	2010
